"pdb","variable","value"
"1FGH_A","r.ddgent.veccentricity",0.681356688489566
"1FGH_A","r.ddgent.vedge",0.7252184945332
"1FGH_A","r.ddgent.vnfaces",0.0910124618421976
"1FGH_A","r.ddgent.vsphericity",-0.672453815866957
"1FGH_A","r.ddgent.vvolume",0.739394394453581
"1FGH_A","r.ddgent.wcnSC",-0.640402046647205
"1FGH_A","r.ddgent.zr4s_JC",0.591724743868424
"1FGH_A","sum.hbe",-591.125
"1FGH_A","mean.hbe",-0.785026560424967
"1FGH_A","median.hbe",-0.775
"1FGH_A","sd.hbe",0.45523776443299
"1FGH_A","r.hbe.hpshh",0.259771378625304
"1FGH_A","r.hbe.mvsphericity",-0.372916410573251
"1FGH_A","r.hbe.rsa",0.449296416072851
"1FGH_A","r.hbe.seqent",0.10120167980631
"1FGH_A","r.hbe.varea",0.332147942736394
"1FGH_A","r.hbe.veccentricity",0.311987461826842
"1FGH_A","r.hbe.vedge",0.296751396602442
"1FGH_A","r.hbe.vnfaces",-0.072263373021381
"1FGH_A","r.hbe.vsphericity",-0.358717027522926
"1FGH_A","r.hbe.vvolume",0.317558001850502
"1FGH_A","r.hbe.wcnSC",-0.265258711349581
"1FGH_A","r.hbe.zr4s_JC",0.141439625017872
"1FGH_A","sum.hpshh",826.87
"1FGH_A","mean.hpshh",1.09810092961487
"1FGH_A","median.hpshh",0.74
"1FGH_A","sd.hpshh",1.32835924246181
"1FGH_A","r.hpshh.mvsphericity",-0.510466305737499
"1FGH_A","r.hpshh.rsa",0.480751267707121
"1FGH_A","r.hpshh.seqent",0.148514821479828
"1FGH_A","r.hpshh.varea",0.411488011148024
"1FGH_A","r.hpshh.veccentricity",0.435480561001353
"1FGH_A","r.hpshh.vedge",0.384160637695279
"1FGH_A","r.hpshh.vnfaces",0.0668759060828698
"1FGH_A","r.hpshh.vsphericity",-0.494257772779408
"1FGH_A","r.hpshh.vvolume",0.387525568269815
"1FGH_A","r.hpshh.wcnSC",-0.341101110691878
"1FGH_A","r.hpshh.zr4s_JC",0.160916121100374
"1FGH_A","sum.mvsphericity",458.739823798501
"1FGH_A","mean.mvsphericity",0.609216233464145
"1FGH_A","median.mvsphericity",0.833362677490922
"1FGH_A","sd.mvsphericity",0.514611390911905
"1FGH_A","r.mvsphericity.rsa",-0.8310283417173
"1FGH_A","r.mvsphericity.seqent",-0.5257301334415
"1FGH_A","r.mvsphericity.varea",-0.799018852050013
"1FGH_A","r.mvsphericity.veccentricity",-0.787039296957438
"1FGH_A","r.mvsphericity.vedge",-0.67726166751571
"1FGH_A","r.mvsphericity.vnfaces",0.171867416480846
"1FGH_A","r.mvsphericity.vsphericity",0.97022267046718
"1FGH_A","r.mvsphericity.vvolume",-0.74802313650207
"1FGH_A","r.mvsphericity.wcnSC",0.778978448191545
"1FGH_A","r.mvsphericity.zr4s_JC",-0.589470384663324
"1FGH_A","sum.rsa",132.391493412327
"1FGH_A","mean.rsa",0.175818716351032
"1FGH_A","median.rsa",0.0796019900498
"1FGH_A","sd.rsa",0.201274244396739
"1FGH_A","r.rsa.seqent",0.541723793421533
"1FGH_A","r.rsa.varea",0.897394596419375
"1FGH_A","r.rsa.veccentricity",0.835234605007337
"1FGH_A","r.rsa.vedge",0.83980495288561
"1FGH_A","r.rsa.vnfaces",0.0342849310449691
"1FGH_A","r.rsa.vsphericity",-0.801825233783156
"1FGH_A","r.rsa.vvolume",0.881178914166069
"1FGH_A","r.rsa.wcnSC",-0.781831329319707
"1FGH_A","r.rsa.zr4s_JC",0.601753119423342
"1FGH_A","sum.seqent",814.926824949
"1FGH_A","mean.seqent",1.0822401393745
"1FGH_A","median.seqent",1.059460902
"1FGH_A","sd.seqent",0.685154063085436
"1FGH_A","r.seqent.varea",0.598676470873087
"1FGH_A","r.seqent.veccentricity",0.552608055145619
"1FGH_A","r.seqent.vedge",0.547201722583279
"1FGH_A","r.seqent.vnfaces",-0.0353944151470919
"1FGH_A","r.seqent.vsphericity",-0.515351866245673
"1FGH_A","r.seqent.vvolume",0.594966592065303
"1FGH_A","r.seqent.wcnSC",-0.677472506977179
"1FGH_A","r.seqent.zr4s_JC",0.929965545463461
"1FGH_A","sum.varea",1895.53110527857
"1FGH_A","mean.varea",2.51730558469929
"1FGH_A","median.varea",2.26474700835353
"1FGH_A","sd.varea",0.496024174560997
"1FGH_A","r.varea.veccentricity",0.87823352896544
"1FGH_A","r.varea.vedge",0.941873201979407
"1FGH_A","r.varea.vnfaces",0.0803907122525701
"1FGH_A","r.varea.vsphericity",-0.77004866637453
"1FGH_A","r.varea.vvolume",0.993660565527848
"1FGH_A","r.varea.wcnSC",-0.877770259846884
"1FGH_A","r.varea.zr4s_JC",0.671438475051874
"1FGH_A","sum.veccentricity",4126.95274538653
"1FGH_A","mean.veccentricity",5.4806809367683
"1FGH_A","median.veccentricity",0.784360367493
"1FGH_A","sd.veccentricity",9.70936263905137
"1FGH_A","r.veccentricity.vedge",0.835956380724326
"1FGH_A","r.veccentricity.vnfaces",0.0190448789357725
"1FGH_A","r.veccentricity.vsphericity",-0.761764078625394
"1FGH_A","r.veccentricity.vvolume",0.872794327464637
"1FGH_A","r.veccentricity.wcnSC",-0.796047566604737
"1FGH_A","r.veccentricity.zr4s_JC",0.635048623984674
"1FGH_A","sum.vedge",1591.96265862861
"1FGH_A","mean.vedge",2.11416023722259
"1FGH_A","median.vedge",1.99145025558557
"1FGH_A","sd.vedge",0.265622121252627
"1FGH_A","r.vedge.vnfaces",0.273891413473339
"1FGH_A","r.vedge.vsphericity",-0.646147552167786
"1FGH_A","r.vedge.vvolume",0.96051679843801
"1FGH_A","r.vedge.wcnSC",-0.773678346420728
"1FGH_A","r.vedge.zr4s_JC",0.616075910603389
"1FGH_A","sum.vnfaces",10772
"1FGH_A","mean.vnfaces",14.3054448871182
"1FGH_A","median.vnfaces",14
"1FGH_A","sd.vnfaces",2.49620661032694
"1FGH_A","r.vnfaces.vsphericity",0.246538245407217
"1FGH_A","r.vnfaces.vvolume",0.12532305237116
"1FGH_A","r.vnfaces.wcnSC",0.117894621069032
"1FGH_A","r.vnfaces.zr4s_JC",-0.0450427524449246
"1FGH_A","sum.vsphericity",596.146561234016
"1FGH_A","mean.vsphericity",0.79169530044358
"1FGH_A","median.vsphericity",0.833362677490922
"1FGH_A","sd.vsphericity",0.0940633359472611
"1FGH_A","r.vsphericity.vvolume",-0.716887492055084
"1FGH_A","r.vsphericity.wcnSC",0.749473464570523
"1FGH_A","r.vsphericity.zr4s_JC",-0.571688080210565
"1FGH_A","sum.vvolume",1951.62382205915
"1FGH_A","mean.vvolume",2.59179790446102
"1FGH_A","median.vvolume",2.26488390627231
"1FGH_A","sd.vvolume",0.68426812982836
"1FGH_A","r.vvolume.wcnSC",-0.861995994674134
"1FGH_A","r.vvolume.zr4s_JC",0.669345865928116
"1FGH_A","sum.wcnSC",1115.78957940509
"1FGH_A","mean.wcnSC",1.48179227012628
"1FGH_A","median.wcnSC",1.48085571912
"1FGH_A","sd.wcnSC",0.36610743529294
"1FGH_A","r.wcnSC.zr4s_JC",-0.768879119552338
"1FGH_A","sum.zr4s_JC",0.00218200000000033
"1FGH_A","mean.zr4s_JC",2.89774236387843e-06
"1FGH_A","median.zr4s_JC",-0.3656
"1FGH_A","sd.zr4s_JC",1.00000802782032
"1FHL_A","sum.bfSC",9182.1730595237
"1FHL_A","mean.bfSC",27.4915361063584
"1FHL_A","median.bfSC",25.39625
"1FHL_A","sd.bfSC",11.1689377775661
"1FHL_A","r.bfSC.ddgent",0.43642197728513
"1FHL_A","r.bfSC.hbe",0.0936982003649234
"1FHL_A","r.bfSC.hpshh",0.305519318739353
"1FHL_A","r.bfSC.mvsphericity",-0.50206110620095
"1FHL_A","r.bfSC.rsa",0.520954222362527
"1FHL_A","r.bfSC.seqent",0.390842612679279
"1FHL_A","r.bfSC.varea",0.510862062288201
"1FHL_A","r.bfSC.veccentricity",0.499846092368587
"1FHL_A","r.bfSC.vedge",0.45075136956859
"1FHL_A","r.bfSC.vnfaces",-0.0923997350094419
"1FHL_A","r.bfSC.vsphericity",-0.444853683883642
"1FHL_A","r.bfSC.vvolume",0.49884510901839
"1FHL_A","r.bfSC.wcnSC",-0.582265380235604
"1FHL_A","r.bfSC.zr4s_JC",0.468235017335533
"1FHL_A","sum.ddgent",714.302543365
"1FHL_A","mean.ddgent",2.13863036935629
"1FHL_A","median.ddgent",2.2871152815
"1FHL_A","sd.ddgent",0.706259444177483
"1FHL_A","r.ddgent.hbe",0.283278673694803
"1FHL_A","r.ddgent.hpshh",0.293681522411296
"1FHL_A","r.ddgent.mvsphericity",-0.723200150727186
"1FHL_A","r.ddgent.rsa",0.788761671824476
"1FHL_A","r.ddgent.seqent",0.53094214958546
"1FHL_A","r.ddgent.varea",0.772325296965569
"1FHL_A","r.ddgent.veccentricity",0.712051169947318
"1FHL_A","r.ddgent.vedge",0.712580969565508
"1FHL_A","r.ddgent.vnfaces",-0.0527848989675439
"1FHL_A","r.ddgent.vsphericity",-0.707266870051748
"1FHL_A","r.ddgent.vvolume",0.757144686021261
"1FHL_A","r.ddgent.wcnSC",-0.736755291353558
"1FHL_A","r.ddgent.zr4s_JC",0.601314667647339
"1FHL_A","sum.hbe",-262.4
"1FHL_A","mean.hbe",-0.78562874251497
"1FHL_A","median.hbe",-0.8
"1FHL_A","sd.hbe",0.426698225057807
"1FHL_A","r.hbe.hpshh",0.111364321023758
"1FHL_A","r.hbe.mvsphericity",-0.349922019044863
"1FHL_A","r.hbe.rsa",0.404282432266132
"1FHL_A","r.hbe.seqent",0.130102613312725
"1FHL_A","r.hbe.varea",0.281173619699666
"1FHL_A","r.hbe.veccentricity",0.271210331007096
"1FHL_A","r.hbe.vedge",0.228448210351733
"1FHL_A","r.hbe.vnfaces",-0.103020969115573
"1FHL_A","r.hbe.vsphericity",-0.264259899838365
"1FHL_A","r.hbe.vvolume",0.264501991517505
"1FHL_A","r.hbe.wcnSC",-0.358208545009651
"1FHL_A","r.hbe.zr4s_JC",0.130072451960757
"1FHL_A","sum.hpshh",310.44
"1FHL_A","mean.hpshh",0.929461077844311
"1FHL_A","median.hpshh",0.68
"1FHL_A","sd.hpshh",1.27200570261675
"1FHL_A","r.hpshh.mvsphericity",-0.473992732695713
"1FHL_A","r.hpshh.rsa",0.384923890529562
"1FHL_A","r.hpshh.seqent",0.0153467928533388
"1FHL_A","r.hpshh.varea",0.363556739119045
"1FHL_A","r.hpshh.veccentricity",0.419253884126337
"1FHL_A","r.hpshh.vedge",0.336558909054722
"1FHL_A","r.hpshh.vnfaces",-0.0442345499030897
"1FHL_A","r.hpshh.vsphericity",-0.468245376455565
"1FHL_A","r.hpshh.vvolume",0.333745871364786
"1FHL_A","r.hpshh.wcnSC",-0.344060396725382
"1FHL_A","r.hpshh.zr4s_JC",0.0512096504425397
"1FHL_A","sum.mvsphericity",141.566424397201
"1FHL_A","mean.mvsphericity",0.4238515700515
"1FHL_A","median.mvsphericity",0.80974467254826
"1FHL_A","sd.mvsphericity",0.65208065591967
"1FHL_A","r.mvsphericity.rsa",-0.896906069378337
"1FHL_A","r.mvsphericity.seqent",-0.462103626550852
"1FHL_A","r.mvsphericity.varea",-0.87327676232851
"1FHL_A","r.mvsphericity.veccentricity",-0.858392130623787
"1FHL_A","r.mvsphericity.vedge",-0.777828127528726
"1FHL_A","r.mvsphericity.vnfaces",0.141931137235129
"1FHL_A","r.mvsphericity.vsphericity",0.898349972100978
"1FHL_A","r.mvsphericity.vvolume",-0.83184321151968
"1FHL_A","r.mvsphericity.wcnSC",0.87152761842189
"1FHL_A","r.mvsphericity.zr4s_JC",-0.57407282308632
"1FHL_A","sum.rsa",69.6046858498972
"1FHL_A","mean.rsa",0.208397263023644
"1FHL_A","median.rsa",0.1295888976175
"1FHL_A","sd.rsa",0.226106621957086
"1FHL_A","r.rsa.seqent",0.472164584855469
"1FHL_A","r.rsa.varea",0.911331741406228
"1FHL_A","r.rsa.veccentricity",0.864199112530904
"1FHL_A","r.rsa.vedge",0.837726952652723
"1FHL_A","r.rsa.vnfaces",-0.071766417973126
"1FHL_A","r.rsa.vsphericity",-0.815902497643519
"1FHL_A","r.rsa.vvolume",0.895348541391899
"1FHL_A","r.rsa.wcnSC",-0.896175851921777
"1FHL_A","r.rsa.zr4s_JC",0.590848103803328
"1FHL_A","sum.seqent",575.032697334
"1FHL_A","mean.seqent",1.72165478243713
"1FHL_A","median.seqent",1.848700725
"1FHL_A","sd.seqent",0.609975339695449
"1FHL_A","r.seqent.varea",0.433933101928455
"1FHL_A","r.seqent.veccentricity",0.440077811299547
"1FHL_A","r.seqent.vedge",0.370058591972972
"1FHL_A","r.seqent.vnfaces",-0.179551231323293
"1FHL_A","r.seqent.vsphericity",-0.471686075207391
"1FHL_A","r.seqent.vvolume",0.417088694736384
"1FHL_A","r.seqent.wcnSC",-0.525739807194808
"1FHL_A","r.seqent.zr4s_JC",0.89261808463039
"1FHL_A","sum.varea",881.568265675562
"1FHL_A","mean.varea",2.63942594513641
"1FHL_A","median.varea",2.30289022073196
"1FHL_A","sd.varea",0.561382696320359
"1FHL_A","r.varea.veccentricity",0.897944812271383
"1FHL_A","r.varea.vedge",0.947579789996449
"1FHL_A","r.varea.vnfaces",0.0521888859626169
"1FHL_A","r.varea.vsphericity",-0.783587323135093
"1FHL_A","r.varea.vvolume",0.992148337451761
"1FHL_A","r.varea.wcnSC",-0.889665767295582
"1FHL_A","r.varea.zr4s_JC",0.567950783429433
"1FHL_A","sum.veccentricity",2666.21128269977
"1FHL_A","mean.veccentricity",7.98266851107717
"1FHL_A","median.veccentricity",0.947888879869
"1FHL_A","sd.veccentricity",11.1493222255633
"1FHL_A","r.veccentricity.vedge",0.866316258165396
"1FHL_A","r.veccentricity.vnfaces",-0.0175110276890231
"1FHL_A","r.veccentricity.vsphericity",-0.78935231594093
"1FHL_A","r.veccentricity.vvolume",0.893473883213806
"1FHL_A","r.veccentricity.wcnSC",-0.841823412473158
"1FHL_A","r.veccentricity.zr4s_JC",0.563009285970106
"1FHL_A","sum.vedge",726.223785569549
"1FHL_A","mean.vedge",2.17432271128608
"1FHL_A","median.vedge",2.00376583322313
"1FHL_A","sd.vedge",0.297655921938532
"1FHL_A","r.vedge.vnfaces",0.240713108499013
"1FHL_A","r.vedge.vsphericity",-0.687486825461622
"1FHL_A","r.vedge.vvolume",0.965802642395725
"1FHL_A","r.vedge.wcnSC",-0.803572846239751
"1FHL_A","r.vedge.zr4s_JC",0.502520145999125
"1FHL_A","sum.vnfaces",4679
"1FHL_A","mean.vnfaces",14.0089820359281
"1FHL_A","median.vnfaces",14
"1FHL_A","sd.vnfaces",2.3152277298611
"1FHL_A","r.vnfaces.vsphericity",0.242794039766828
"1FHL_A","r.vnfaces.vvolume",0.0961399337729613
"1FHL_A","r.vnfaces.wcnSC",0.172471973613178
"1FHL_A","r.vnfaces.zr4s_JC",-0.168934717746914
"1FHL_A","sum.vsphericity",257.217780106994
"1FHL_A","mean.vsphericity",0.770113114092797
"1FHL_A","median.vsphericity",0.810821185719716
"1FHL_A","sd.vsphericity",0.102682097189224
"1FHL_A","r.vsphericity.vvolume",-0.735727254647623
"1FHL_A","r.vsphericity.wcnSC",0.785282681913301
"1FHL_A","r.vsphericity.zr4s_JC",-0.547984466966322
"1FHL_A","sum.vvolume",920.455248535306
"1FHL_A","mean.vvolume",2.75585403753086
"1FHL_A","median.vvolume",2.29604919021482
"1FHL_A","sd.vvolume",0.780522455009377
"1FHL_A","r.vvolume.wcnSC",-0.876722875346524
"1FHL_A","r.vvolume.zr4s_JC",0.552957688175876
"1FHL_A","sum.wcnSC",357.784155610274
"1FHL_A","mean.wcnSC",1.07121004673735
"1FHL_A","median.wcnSC",1.078458326145
"1FHL_A","sd.wcnSC",0.234681462292097
"1FHL_A","r.wcnSC.zr4s_JC",-0.648522989705734
"1FHL_A","sum.zr4s_JC",-0.0032909999999989
"1FHL_A","mean.zr4s_JC",-9.85329341317041e-06
"1FHL_A","median.zr4s_JC",-0.18325
"1FHL_A","sd.zr4s_JC",1.00001150728863
"1FOA_A","sum.bfSC",5470.48408333329
"1FOA_A","mean.bfSC",15.9955674951266
"1FOA_A","median.bfSC",13.98625
"1FOA_A","sd.bfSC",7.01419883923299
"1FOA_A","r.bfSC.ddgent",0.546531182195249
"1FOA_A","r.bfSC.hbe",0.268222708576171
"1FOA_A","r.bfSC.hpshh",0.369801599881188
"1FOA_A","r.bfSC.mvsphericity",-0.593694705754475
"1FOA_A","r.bfSC.rsa",0.618854458967016
"1FOA_A","r.bfSC.seqent",0.411201205599713
"1FOA_A","r.bfSC.varea",0.609133239721478
"1FOA_A","r.bfSC.veccentricity",0.553394802778731
"1FOA_A","r.bfSC.vedge",0.549711075907302
"1FOA_A","r.bfSC.vnfaces",-0.00232544160068153
"1FOA_A","r.bfSC.vsphericity",-0.518466070271614
"1FOA_A","r.bfSC.vvolume",0.59678490246465
"1FOA_A","r.bfSC.wcnSC",-0.635829497399065
"1FOA_A","r.bfSC.zr4s_JC",0.467846182464835
"1FOA_A","sum.ddgent",763.280342007
"1FOA_A","mean.ddgent",2.23181386551754
"1FOA_A","median.ddgent",2.4246008255
"1FOA_A","sd.ddgent",0.664376985414189
"1FOA_A","r.ddgent.hbe",0.335656346776793
"1FOA_A","r.ddgent.hpshh",0.445904379794003
"1FOA_A","r.ddgent.mvsphericity",-0.792306788876554
"1FOA_A","r.ddgent.rsa",0.840372944911807
"1FOA_A","r.ddgent.seqent",0.577776507820512
"1FOA_A","r.ddgent.varea",0.837604964592942
"1FOA_A","r.ddgent.veccentricity",0.769060871101687
"1FOA_A","r.ddgent.vedge",0.770092836376056
"1FOA_A","r.ddgent.vnfaces",-0.0129371158019337
"1FOA_A","r.ddgent.vsphericity",-0.731582832237695
"1FOA_A","r.ddgent.vvolume",0.826380542294752
"1FOA_A","r.ddgent.wcnSC",-0.798817769782047
"1FOA_A","r.ddgent.zr4s_JC",0.631342199030414
"1FOA_A","sum.hbe",-262.875
"1FOA_A","mean.hbe",-0.768640350877193
"1FOA_A","median.hbe",-0.75
"1FOA_A","sd.hbe",0.455302074207431
"1FOA_A","r.hbe.hpshh",0.231002389203811
"1FOA_A","r.hbe.mvsphericity",-0.418541419565901
"1FOA_A","r.hbe.rsa",0.464124539443394
"1FOA_A","r.hbe.seqent",0.146372248899557
"1FOA_A","r.hbe.varea",0.390223376980036
"1FOA_A","r.hbe.veccentricity",0.348795618477905
"1FOA_A","r.hbe.vedge",0.33998739447676
"1FOA_A","r.hbe.vnfaces",-0.0127754841064305
"1FOA_A","r.hbe.vsphericity",-0.351385125312511
"1FOA_A","r.hbe.vvolume",0.369495169924642
"1FOA_A","r.hbe.wcnSC",-0.328663928176531
"1FOA_A","r.hbe.zr4s_JC",0.179176887307872
"1FOA_A","sum.hpshh",382.77
"1FOA_A","mean.hpshh",1.11921052631579
"1FOA_A","median.hpshh",0.74
"1FOA_A","sd.hpshh",1.35564712971312
"1FOA_A","r.hpshh.mvsphericity",-0.527395353481663
"1FOA_A","r.hpshh.rsa",0.483261912635737
"1FOA_A","r.hpshh.seqent",0.203672127615784
"1FOA_A","r.hpshh.varea",0.470345540081232
"1FOA_A","r.hpshh.veccentricity",0.461585755614314
"1FOA_A","r.hpshh.vedge",0.4498207786449
"1FOA_A","r.hpshh.vnfaces",0.012671673797963
"1FOA_A","r.hpshh.vsphericity",-0.48437087388389
"1FOA_A","r.hpshh.vvolume",0.447804041387899
"1FOA_A","r.hpshh.wcnSC",-0.409328529917029
"1FOA_A","r.hpshh.zr4s_JC",0.247035626664205
"1FOA_A","sum.mvsphericity",157.007395494835
"1FOA_A","mean.mvsphericity",0.459085951739285
"1FOA_A","median.mvsphericity",0.805996644520778
"1FOA_A","sd.mvsphericity",0.63034584630543
"1FOA_A","r.mvsphericity.rsa",-0.897263667595314
"1FOA_A","r.mvsphericity.seqent",-0.59267340653987
"1FOA_A","r.mvsphericity.varea",-0.896836771442641
"1FOA_A","r.mvsphericity.veccentricity",-0.847330037344243
"1FOA_A","r.mvsphericity.vedge",-0.797161525514666
"1FOA_A","r.mvsphericity.vnfaces",0.135377746358902
"1FOA_A","r.mvsphericity.vsphericity",0.90736731708978
"1FOA_A","r.mvsphericity.vvolume",-0.860177405030321
"1FOA_A","r.mvsphericity.wcnSC",0.865688219591411
"1FOA_A","r.mvsphericity.zr4s_JC",-0.661716311347279
"1FOA_A","sum.rsa",77.2299830313814
"1FOA_A","mean.rsa",0.225818663834449
"1FOA_A","median.rsa",0.1567413522015
"1FOA_A","sd.rsa",0.225668706309732
"1FOA_A","r.rsa.seqent",0.579199733866382
"1FOA_A","r.rsa.varea",0.934091476237131
"1FOA_A","r.rsa.veccentricity",0.862139332345527
"1FOA_A","r.rsa.vedge",0.868822963836481
"1FOA_A","r.rsa.vnfaces",0.00102192188490606
"1FOA_A","r.rsa.vsphericity",-0.818665002631509
"1FOA_A","r.rsa.vvolume",0.921069174880562
"1FOA_A","r.rsa.wcnSC",-0.874758827901776
"1FOA_A","r.rsa.zr4s_JC",0.639841665421309
"1FOA_A","sum.seqent",622.956947236
"1FOA_A","mean.seqent",1.82151154162573
"1FOA_A","median.seqent",1.9478475
"1FOA_A","sd.seqent",0.560187620262986
"1FOA_A","r.seqent.varea",0.602618671881691
"1FOA_A","r.seqent.veccentricity",0.57381844100946
"1FOA_A","r.seqent.vedge",0.513496770833661
"1FOA_A","r.seqent.vnfaces",-0.194939195024552
"1FOA_A","r.seqent.vsphericity",-0.559234731751277
"1FOA_A","r.seqent.vvolume",0.589339018742019
"1FOA_A","r.seqent.wcnSC",-0.665693349418792
"1FOA_A","r.seqent.zr4s_JC",0.803742660628612
"1FOA_A","sum.varea",906.361223863905
"1FOA_A","mean.varea",2.65017901714592
"1FOA_A","median.varea",2.34840737737229
"1FOA_A","sd.varea",0.56098130014545
"1FOA_A","r.varea.veccentricity",0.895652111306455
"1FOA_A","r.varea.vedge",0.945593830767595
"1FOA_A","r.varea.vnfaces",0.033947760930429
"1FOA_A","r.varea.vsphericity",-0.816778165414734
"1FOA_A","r.varea.vvolume",0.994508384792852
"1FOA_A","r.varea.wcnSC",-0.90521218960982
"1FOA_A","r.varea.zr4s_JC",0.677241757616264
"1FOA_A","sum.veccentricity",2611.01490287433
"1FOA_A","mean.veccentricity",7.63454649963254
"1FOA_A","median.veccentricity",1.05717872509
"1FOA_A","sd.veccentricity",11.1368468243958
"1FOA_A","r.veccentricity.vedge",0.871331629690661
"1FOA_A","r.veccentricity.vnfaces",0.02451004752463
"1FOA_A","r.veccentricity.vsphericity",-0.774431590376984
"1FOA_A","r.veccentricity.vvolume",0.894311156429586
"1FOA_A","r.veccentricity.wcnSC",-0.836150313541949
"1FOA_A","r.veccentricity.zr4s_JC",0.660262103846479
"1FOA_A","sum.vedge",744.343529688767
"1FOA_A","mean.vedge",2.1764430692654
"1FOA_A","median.vedge",2.01095470707809
"1FOA_A","sd.vedge",0.294944709773697
"1FOA_A","r.vedge.vnfaces",0.238806244053495
"1FOA_A","r.vedge.vsphericity",-0.707050857738637
"1FOA_A","r.vedge.vvolume",0.959952547596773
"1FOA_A","r.vedge.wcnSC",-0.812518608748816
"1FOA_A","r.vedge.zr4s_JC",0.593654300458881
"1FOA_A","sum.vnfaces",4784
"1FOA_A","mean.vnfaces",13.9883040935673
"1FOA_A","median.vnfaces",14
"1FOA_A","sd.vnfaces",2.41327779698851
"1FOA_A","r.vnfaces.vsphericity",0.26959871427485
"1FOA_A","r.vnfaces.vvolume",0.0779197239053168
"1FOA_A","r.vnfaces.wcnSC",0.134352526673562
"1FOA_A","r.vnfaces.zr4s_JC",-0.208549560950989
"1FOA_A","sum.vsphericity",264.334488054575
"1FOA_A","mean.vsphericity",0.772907859808699
"1FOA_A","median.vsphericity",0.805996644520778
"1FOA_A","sd.vsphericity",0.0978541506326787
"1FOA_A","r.vsphericity.vvolume",-0.772860243252815
"1FOA_A","r.vsphericity.wcnSC",0.794256423271357
"1FOA_A","r.vsphericity.zr4s_JC",-0.620771107970447
"1FOA_A","sum.vvolume",948.999379222907
"1FOA_A","mean.vvolume",2.77485198603189
"1FOA_A","median.vvolume",2.35541002778074
"1FOA_A","sd.vvolume",0.785426839828671
"1FOA_A","r.vvolume.wcnSC",-0.89166074561591
"1FOA_A","r.vvolume.zr4s_JC",0.669417686274672
"1FOA_A","sum.wcnSC",347.403699743923
"1FOA_A","mean.wcnSC",1.0158002916489
"1FOA_A","median.wcnSC",1.01015890928
"1FOA_A","sd.wcnSC",0.244294625475548
"1FOA_A","r.wcnSC.zr4s_JC",-0.768637986562368
"1FOA_A","sum.zr4s_JC",0.00211000000000112
"1FOA_A","mean.zr4s_JC",6.16959064327826e-06
"1FOA_A","median.zr4s_JC",-0.2112
"1FOA_A","sd.zr4s_JC",1.0000144094203
"1G24_A","sum.bfSC",5083.9752380952
"1G24_A","mean.bfSC",24.2094058956914
"1G24_A","median.bfSC",21.14625
"1G24_A","sd.bfSC",9.15387252549402
"1G24_A","r.bfSC.ddgent",0.275208232909928
"1G24_A","r.bfSC.hbe",0.211766792097989
"1G24_A","r.bfSC.hpshh",0.136048263753609
"1G24_A","r.bfSC.mvsphericity",-0.377716616649382
"1G24_A","r.bfSC.rsa",0.412539589033344
"1G24_A","r.bfSC.seqent",0.344823721188257
"1G24_A","r.bfSC.varea",0.407994614710892
"1G24_A","r.bfSC.veccentricity",0.326035463088291
"1G24_A","r.bfSC.vedge",0.371500080338848
"1G24_A","r.bfSC.vnfaces",-0.0159111133061489
"1G24_A","r.bfSC.vsphericity",-0.326257690493659
"1G24_A","r.bfSC.vvolume",0.403721110437387
"1G24_A","r.bfSC.wcnSC",-0.542139628783163
"1G24_A","r.bfSC.zr4s_JC",0.396004026461114
"1G24_A","sum.ddgent",495.820771678
"1G24_A","mean.ddgent",2.36105129370476
"1G24_A","median.ddgent",2.567371328
"1G24_A","sd.ddgent",0.53353023193784
"1G24_A","r.ddgent.hbe",0.292797935685117
"1G24_A","r.ddgent.hpshh",0.384112109392306
"1G24_A","r.ddgent.mvsphericity",-0.703267647792467
"1G24_A","r.ddgent.rsa",0.78751086079358
"1G24_A","r.ddgent.seqent",0.27111790678765
"1G24_A","r.ddgent.varea",0.757886314234531
"1G24_A","r.ddgent.veccentricity",0.704258923914698
"1G24_A","r.ddgent.vedge",0.736022520756868
"1G24_A","r.ddgent.vnfaces",0.128638297975794
"1G24_A","r.ddgent.vsphericity",-0.634751678852452
"1G24_A","r.ddgent.vvolume",0.756188834861821
"1G24_A","r.ddgent.wcnSC",-0.697782586582786
"1G24_A","r.ddgent.zr4s_JC",0.491986385023099
"1G24_A","sum.hbe",-174.25
"1G24_A","mean.hbe",-0.829761904761905
"1G24_A","median.hbe",-0.8
"1G24_A","sd.hbe",0.491294979046749
"1G24_A","r.hbe.hpshh",0.141195462052061
"1G24_A","r.hbe.mvsphericity",-0.410909636547486
"1G24_A","r.hbe.rsa",0.458211611536182
"1G24_A","r.hbe.seqent",0.15050684590692
"1G24_A","r.hbe.varea",0.340699850599062
"1G24_A","r.hbe.veccentricity",0.322160288595071
"1G24_A","r.hbe.vedge",0.319169618573454
"1G24_A","r.hbe.vnfaces",-0.0387646823752585
"1G24_A","r.hbe.vsphericity",-0.294230087526454
"1G24_A","r.hbe.vvolume",0.329602941942473
"1G24_A","r.hbe.wcnSC",-0.37242946625852
"1G24_A","r.hbe.zr4s_JC",0.267005691504295
"1G24_A","sum.hpshh",224.26
"1G24_A","mean.hpshh",1.06790476190476
"1G24_A","median.hpshh",0.74
"1G24_A","sd.hpshh",1.28587854296195
"1G24_A","r.hpshh.mvsphericity",-0.500785881723521
