"pdb","varea","variable","value"
"1BT1_A","vareaAA","hpshh",0.255390596845031
"1BT1_A","vareaAA","r4s_JC",0.55853648798319
"1BT1_A","vareaAA","rsa",0.914596160123812
"1BT1_A","vareaAA","seqent",0.455402209309234
"1BT1_A","vareaCA","ddgent",0.743705276078278
"1BT1_A","vareaCA","hbe",0.423834258300417
"1BT1_A","vareaCA","hpshh",0.200952281498611
"1BT1_A","vareaCA","r4s_JC",0.535887946556325
"1BT1_A","vareaCA","rsa",0.857408870258838
"1BT1_A","vareaCA","seqent",0.415536704263529
"1BT1_A","vareaSC","ddgent",0.799178503348444
"1BT1_A","vareaSC","hbe",0.283652622142242
"1BT1_A","vareaSC","hpshh",0.291309694954061
"1BT1_A","vareaSC","r4s_JC",0.593957421297551
"1BT1_A","vareaSC","rsa",0.920525045221664
"1BT1_A","vareaSC","seqent",0.507296018538376
"1BU7_A","vareaAA","ddgent",0.77426920401648
"1BU7_A","vareaAA","hbe",0.461617667176146
"1BU7_A","vareaAA","hpshh",0.470072819769434
"1BU7_A","vareaAA","r4s_JC",0.460085602625721
"1BU7_A","vareaAA","rsa",0.933139454904366
"1BU7_A","vareaAA","seqent",0.346501010045133
"1BU7_A","vareaCA","ddgent",0.743798353807629
"1BU7_A","vareaCA","hbe",0.475957339598636
"1BU7_A","vareaCA","hpshh",0.426074553114198
"1BU7_A","vareaCA","r4s_JC",0.450300139475596
"1BU7_A","vareaCA","rsa",0.877814102779029
"1BU7_A","vareaCA","seqent",0.326574529446624
"1BU7_A","vareaSC","ddgent",0.801300145525416
"1BU7_A","vareaSC","hbe",0.412792191384614
"1BU7_A","vareaSC","hpshh",0.510202987901753
"1BU7_A","vareaSC","r4s_JC",0.473329341857455
"1BU7_A","vareaSC","rsa",0.935533354016625
"1BU7_A","vareaSC","seqent",0.369897794497647
"1BVV_A","vareaAA","ddgent",0.733260680034874
"1BVV_A","vareaAA","hbe",0.511945682428782
"1BVV_A","vareaAA","hpshh",0.33067236911237
"1BVV_A","vareaAA","r4s_JC",0.507258304868288
"1BVV_A","vareaAA","rsa",0.946322821279238
"1BVV_A","vareaAA","seqent",0.439432089665046
"1BVV_A","vareaCA","ddgent",0.680523861870286
"1BVV_A","vareaCA","hbe",0.477204903109038
"1BVV_A","vareaCA","hpshh",0.299617860956437
"1BVV_A","vareaCA","r4s_JC",0.464048208961146
"1BVV_A","vareaCA","rsa",0.882328818904685
"1BVV_A","vareaCA","seqent",0.379056079346741
"1BVV_A","vareaSC","ddgent",0.773909252871385
"1BVV_A","vareaSC","hbe",0.458789474863588
"1BVV_A","vareaSC","hpshh",0.306389445194888
"1BVV_A","vareaSC","r4s_JC",0.556315414652376
"1BVV_A","vareaSC","rsa",0.931198884160141
"1BVV_A","vareaSC","seqent",0.476482534257264
"1BVZ_A","vareaAA","ddgent",0.745600115132273
"1BVZ_A","vareaAA","hbe",0.376698697311922
"1BVZ_A","vareaAA","hpshh",0.438996942256497
"1BVZ_A","vareaAA","r4s_JC",0.504861526549859
"1BVZ_A","vareaAA","rsa",0.917838484813003
"1BVZ_A","vareaAA","seqent",0.443853633186804
"1BVZ_A","vareaCA","ddgent",0.704711015628421
"1BVZ_A","vareaCA","hbe",0.389897153782258
"1BVZ_A","vareaCA","hpshh",0.35325307972884
"1BVZ_A","vareaCA","r4s_JC",0.488246752299865
"1BVZ_A","vareaCA","rsa",0.838939824288554
"1BVZ_A","vareaCA","seqent",0.426676249933249
"1BVZ_A","vareaSC","ddgent",0.770670754877321
"1BVZ_A","vareaSC","hbe",0.334416326583141
"1BVZ_A","vareaSC","hpshh",0.47564377044194
"1BVZ_A","vareaSC","r4s_JC",0.522086251547512
"1BVZ_A","vareaSC","rsa",0.921991094087798
"1BVZ_A","vareaSC","seqent",0.470603567680583
"1BWL_A","vareaAA","ddgent",0.78784127403937
"1BWL_A","vareaAA","hbe",0.270100875303802
"1BWL_A","vareaAA","hpshh",0.424769524232023
"1BWL_A","vareaAA","r4s_JC",0.60160760164598
"1BWL_A","vareaAA","rsa",0.919871596922472
"1BWL_A","vareaAA","seqent",0.496389644131619
"1BWL_A","vareaCA","ddgent",0.724865716026832
"1BWL_A","vareaCA","hbe",0.314750246686127
"1BWL_A","vareaCA","hpshh",0.394708137813705
"1BWL_A","vareaCA","r4s_JC",0.562630847351707
"1BWL_A","vareaCA","rsa",0.855675048825357
"1BWL_A","vareaCA","seqent",0.464681310893224
"1BWL_A","vareaSC","ddgent",0.805139796728001
"1BWL_A","vareaSC","hbe",0.236893973070434
"1BWL_A","vareaSC","hpshh",0.454773619353832
"1BWL_A","vareaSC","r4s_JC",0.588157411080128
"1BWL_A","vareaSC","rsa",0.928295170209777
"1BWL_A","vareaSC","seqent",0.470954969450807
"1BWZ_A","vareaAA","ddgent",0.771811837797239
"1BWZ_A","vareaAA","hbe",0.571400914139811
"1BWZ_A","vareaAA","hpshh",0.438195563093684
"1BWZ_A","vareaAA","r4s_JC",0.610656549253345
"1BWZ_A","vareaAA","rsa",0.933954524543378
"1BWZ_A","vareaAA","seqent",0.528642789760695
"1BWZ_A","vareaCA","ddgent",0.723158593231586
"1BWZ_A","vareaCA","hbe",0.567187736753449
"1BWZ_A","vareaCA","hpshh",0.380229208139965
"1BWZ_A","vareaCA","r4s_JC",0.586863424727823
"1BWZ_A","vareaCA","rsa",0.872646206411867
"1BWZ_A","vareaCA","seqent",0.510699941504465
"1BWZ_A","vareaSC","ddgent",0.758512436468641
"1BWZ_A","vareaSC","hbe",0.515715843725849
"1BWZ_A","vareaSC","hpshh",0.45324509392722
"1BWZ_A","vareaSC","r4s_JC",0.621177429738942
"1BWZ_A","vareaSC","rsa",0.919530789156793
"1BWZ_A","vareaSC","seqent",0.538110381275747
"1BYA_A","vareaAA","ddgent",0.747633510708938
"1BYA_A","vareaAA","hbe",0.386888334937031
"1BYA_A","vareaAA","hpshh",0.436220109762996
"1BYA_A","vareaAA","r4s_JC",0.547744031418036
"1BYA_A","vareaAA","rsa",0.906971391494074
"1BYA_A","vareaAA","seqent",0.49373006625209
"1BYA_A","vareaCA","ddgent",0.676331930861326
"1BYA_A","vareaCA","hbe",0.398119862179214
"1BYA_A","vareaCA","hpshh",0.355616856950275
"1BYA_A","vareaCA","r4s_JC",0.534077682865489
"1BYA_A","vareaCA","rsa",0.834833687207782
"1BYA_A","vareaCA","seqent",0.467322100142753
"1BYA_A","vareaSC","ddgent",0.758030480912028
"1BYA_A","vareaSC","hbe",0.352148787884566
"1BYA_A","vareaSC","hpshh",0.473534986671394
"1BYA_A","vareaSC","r4s_JC",0.586867001555147
"1BYA_A","vareaSC","rsa",0.910674788525405
"1BYA_A","vareaSC","seqent",0.525368153536938
"1BZC_A","vareaAA","ddgent",0.834347465219949
"1BZC_A","vareaAA","hbe",0.343399385893684
"1BZC_A","vareaAA","hpshh",0.50460584622767
"1BZC_A","vareaAA","r4s_JC",0.603468539097372
"1BZC_A","vareaAA","rsa",0.930856351918376
"1BZC_A","vareaAA","seqent",0.562528335482823
"1BZC_A","vareaCA","ddgent",0.797212557279671
"1BZC_A","vareaCA","hbe",0.370134812528054
"1BZC_A","vareaCA","hpshh",0.464099587214992
"1BZC_A","vareaCA","r4s_JC",0.575386759489697
"1BZC_A","vareaCA","rsa",0.891056020320549
"1BZC_A","vareaCA","seqent",0.54267731774161
"1BZC_A","vareaSC","ddgent",0.845449781691392
"1BZC_A","vareaSC","hbe",0.315939392774484
"1BZC_A","vareaSC","hpshh",0.502637234972021
"1BZC_A","vareaSC","r4s_JC",0.647588804843161
"1BZC_A","vareaSC","rsa",0.934165035342224
"1BZC_A","vareaSC","seqent",0.599877995359878
"1C82_A","vareaAA","ddgent",0.798832843879951
"1C82_A","vareaAA","hbe",0.510848446175841
"1C82_A","vareaAA","hpshh",0.475751534284015
"1C82_A","vareaAA","r4s_JC",0.634425739946337
"1C82_A","vareaAA","rsa",0.917694919733944
"1C82_A","vareaAA","seqent",0.44878975443025
"1C82_A","vareaCA","ddgent",0.753948160519488
"1C82_A","vareaCA","hbe",0.489379425286939
"1C82_A","vareaCA","hpshh",0.414757514115962
"1C82_A","vareaCA","r4s_JC",0.609436519650017
"1C82_A","vareaCA","rsa",0.858344054337717
"1C82_A","vareaCA","seqent",0.426381577928917
"1C82_A","vareaSC","ddgent",0.82397053810633
"1C82_A","vareaSC","hbe",0.459271632140023
"1C82_A","vareaSC","hpshh",0.50203938658905
"1C82_A","vareaSC","r4s_JC",0.65360791134455
"1C82_A","vareaSC","rsa",0.924582876685297
"1C82_A","vareaSC","seqent",0.460321846154869
"1CA2_A","vareaAA","ddgent",0.80161578736553
"1CA2_A","vareaAA","hbe",0.487376408885129
"1CA2_A","vareaAA","hpshh",0.506526342123342
"1CA2_A","vareaAA","r4s_JC",0.670678763922599
"1CA2_A","vareaAA","rsa",0.940058151858746
"1CA2_A","vareaAA","seqent",0.609274526411992
"1CA2_A","vareaCA","ddgent",0.753459029526207
"1CA2_A","vareaCA","hbe",0.486611211420814
"1CA2_A","vareaCA","hpshh",0.453565443592657
"1CA2_A","vareaCA","r4s_JC",0.62399025513559
"1CA2_A","vareaCA","rsa",0.876783873150545
"1CA2_A","vareaCA","seqent",0.556907184667274
"1CA2_A","vareaSC","ddgent",0.827948329137102
"1CA2_A","vareaSC","hbe",0.401109069883454
"1CA2_A","vareaSC","hpshh",0.514318409892003
"1CA2_A","vareaSC","r4s_JC",0.728090676904799
"1CA2_A","vareaSC","rsa",0.949457554150917
"1CA2_A","vareaSC","seqent",0.676553181357264
"1CB8_A","vareaAA","ddgent",0.767199054748427
"1CB8_A","vareaAA","hbe",0.444370806610322
"1CB8_A","vareaAA","hpshh",0.411536438112435
"1CB8_A","vareaAA","r4s_JC",0.651855441355266
"1CB8_A","vareaAA","rsa",0.926274862436741
"1CB8_A","vareaAA","seqent",0.50692044280542
"1CB8_A","vareaCA","ddgent",0.725264279407589
"1CB8_A","vareaCA","hbe",0.424426853768306
"1CB8_A","vareaCA","hpshh",0.368838507771108
"1CB8_A","vareaCA","r4s_JC",0.617638700117986
"1CB8_A","vareaCA","rsa",0.8554122307568
"1CB8_A","vareaCA","seqent",0.456994638540146
"1CB8_A","vareaSC","ddgent",0.796961079349378
"1CB8_A","vareaSC","hbe",0.388243361698414
"1CB8_A","vareaSC","hpshh",0.430483638840842
"1CB8_A","vareaSC","r4s_JC",0.672250915129851
"1CB8_A","vareaSC","rsa",0.930383814465562
"1CB8_A","vareaSC","seqent",0.53641564003732
"1CBX_A","vareaAA","ddgent",0.698951995554873
"1CBX_A","vareaAA","hbe",0.433198908165679
"1CBX_A","vareaAA","hpshh",0.332090535478897
"1CBX_A","vareaAA","r4s_JC",0.587540749254801
"1CBX_A","vareaAA","rsa",0.920256876045926
"1CBX_A","vareaAA","seqent",0.504072581842414
"1CBX_A","vareaCA","ddgent",0.646116130787524
"1CBX_A","vareaCA","hbe",0.432001750141391
"1CBX_A","vareaCA","hpshh",0.292466602928471
"1CBX_A","vareaCA","r4s_JC",0.575011161628222
"1CBX_A","vareaCA","rsa",0.860855840551699
"1CBX_A","vareaCA","seqent",0.477470755738382
"1CBX_A","vareaSC","ddgent",0.704286452514082
"1CBX_A","vareaSC","hbe",0.409330960438668
"1CBX_A","vareaSC","hpshh",0.340294421578195
"1CBX_A","vareaSC","r4s_JC",0.594506928093238
"1CBX_A","vareaSC","rsa",0.923752286415406
"1CBX_A","vareaSC","seqent",0.501831902161018
"1CDG_A","vareaAA","ddgent",0.699642451270144
"1CDG_A","vareaAA","hbe",0.345164033974742
"1CDG_A","vareaAA","hpshh",0.238075837625878
"1CDG_A","vareaAA","r4s_JC",0.458376950409389
"1CDG_A","vareaAA","rsa",0.897838497722379
"1CDG_A","vareaAA","seqent",0.320158925436079
"1CDG_A","vareaCA","ddgent",0.620084020922041
"1CDG_A","vareaCA","hbe",0.34338278928404
"1CDG_A","vareaCA","hpshh",0.151043177387714
"1CDG_A","vareaCA","r4s_JC",0.440292324628075
"1CDG_A","vareaCA","rsa",0.820488853533306
"1CDG_A","vareaCA","seqent",0.289829167825805
"1CDG_A","vareaSC","ddgent",0.728260753606368
"1CDG_A","vareaSC","hbe",0.277753925022328
"1CDG_A","vareaSC","hpshh",0.278355965018792
"1CDG_A","vareaSC","r4s_JC",0.457862652618556
"1CDG_A","vareaSC","rsa",0.899820099549194
"1CDG_A","vareaSC","seqent",0.336051301134209
"1CEL_A","vareaAA","ddgent",0.7732677347985
"1CEL_A","vareaAA","hbe",0.433386286480576
"1CEL_A","vareaAA","hpshh",0.315897654489342
"1CEL_A","vareaAA","r4s_JC",0.644348831586422
"1CEL_A","vareaAA","rsa",0.911544781016265
"1CEL_A","vareaAA","seqent",0.567285405090795
"1CEL_A","vareaCA","ddgent",0.718516931965863
"1CEL_A","vareaCA","hbe",0.392220973397429
"1CEL_A","vareaCA","hpshh",0.275896350904432
"1CEL_A","vareaCA","r4s_JC",0.609718873276005
"1CEL_A","vareaCA","rsa",0.8488481288764
"1CEL_A","vareaCA","seqent",0.529202417605841
"1CEL_A","vareaSC","ddgent",0.790811258571819
"1CEL_A","vareaSC","hbe",0.353049374603837
"1CEL_A","vareaSC","hpshh",0.334775806375662
"1CEL_A","vareaSC","r4s_JC",0.68264693328914
"1CEL_A","vareaSC","rsa",0.909673918601368
"1CEL_A","vareaSC","seqent",0.607136899626591
"1CHD_A","vareaAA","ddgent",0.805852829754062
"1CHD_A","vareaAA","hbe",0.420885600899202
"1CHD_A","vareaAA","hpshh",0.402160459925606
"1CHD_A","vareaAA","r4s_JC",0.48307312733405
"1CHD_A","vareaAA","rsa",0.94157966700912
"1CHD_A","vareaAA","seqent",0.483184414057792
"1CHD_A","vareaCA","ddgent",0.735176420481117
"1CHD_A","vareaCA","hbe",0.406794924628184
"1CHD_A","vareaCA","hpshh",0.318069284505709
"1CHD_A","vareaCA","r4s_JC",0.409673227932874
"1CHD_A","vareaCA","rsa",0.847023982898745
"1CHD_A","vareaCA","seqent",0.409879480914867
"1CHD_A","vareaSC","ddgent",0.826720125778871
"1CHD_A","vareaSC","hbe",0.400017483300791
"1CHD_A","vareaSC","hpshh",0.428729274952136
"1CHD_A","vareaSC","r4s_JC",0.493868139604596
"1CHD_A","vareaSC","rsa",0.946996665058769
"1CHD_A","vareaSC","seqent",0.494365946024263
"1CHK_B","vareaAA","ddgent",0.717043366258107
"1CHK_B","vareaAA","hbe",0.502686558180472
"1CHK_B","vareaAA","hpshh",0.427064185784933
"1CHK_B","vareaAA","r4s_JC",0.535412552087219
"1CHK_B","vareaAA","rsa",0.925263790895925
"1CHK_B","vareaAA","seqent",0.413291247411692
"1CHK_B","vareaCA","ddgent",0.671088137601314
"1CHK_B","vareaCA","hbe",0.497050150253234
"1CHK_B","vareaCA","hpshh",0.368320156877451
"1CHK_B","vareaCA","r4s_JC",0.524183435606831
"1CHK_B","vareaCA","rsa",0.874801932592553
"1CHK_B","vareaCA","seqent",0.394004091095505
"1CHK_B","vareaSC","ddgent",0.736074547397477
"1CHK_B","vareaSC","hbe",0.473054902097911
"1CHK_B","vareaSC","hpshh",0.427697871762649
"1CHK_B","vareaSC","r4s_JC",0.569066521277255
"1CHK_B","vareaSC","rsa",0.93345945750877
"1CHK_B","vareaSC","seqent",0.429553700501276
"1CM0_A","vareaAA","ddgent",0.769357895791612
"1CM0_A","vareaAA","hbe",0.588997690750938
"1CM0_A","vareaAA","hpshh",0.562475003433693
"1CM0_A","vareaAA","r4s_JC",0.451330412382309
"1CM0_A","vareaAA","rsa",0.945697056998493
"1CM0_A","vareaAA","seqent",0.393051550960327
"1CM0_A","vareaCA","ddgent",0.723261652842874
"1CM0_A","vareaCA","hbe",0.579951781216495
"1CM0_A","vareaCA","hpshh",0.515657723669559
"1CM0_A","vareaCA","r4s_JC",0.449943088682141
"1CM0_A","vareaCA","rsa",0.899069625653241
"1CM0_A","vareaCA","seqent",0.382565509532701
"1CM0_A","vareaSC","ddgent",0.797369598383202
"1CM0_A","vareaSC","hbe",0.543951658721587
"1CM0_A","vareaSC","hpshh",0.59399017030616
"1CM0_A","vareaSC","r4s_JC",0.482486626019063
"1CM0_A","vareaSC","rsa",0.953460999502391
"1CM0_A","vareaSC","seqent",0.404008970293313
"1CNS_A","vareaAA","ddgent",0.732866836940359
"1CNS_A","vareaAA","hbe",0.52005822024253
"1CNS_A","vareaAA","hpshh",0.298449782831614
"1CNS_A","vareaAA","r4s_JC",0.653431413647732
"1CNS_A","vareaAA","rsa",0.940291663348653
"1CNS_A","vareaAA","seqent",0.598784081410314
"1CNS_A","vareaCA","ddgent",0.690693154428872
"1CNS_A","vareaCA","hbe",0.497153333419101
"1CNS_A","vareaCA","hpshh",0.201199584186223
"1CNS_A","vareaCA","r4s_JC",0.647353071359197
"1CNS_A","vareaCA","rsa",0.878411152650869
"1CNS_A","vareaCA","seqent",0.584991153876602
"1CNS_A","vareaSC","ddgent",0.747100078446328
"1CNS_A","vareaSC","hbe",0.446856112717169
"1CNS_A","vareaSC","hpshh",0.369641016874767
"1CNS_A","vareaSC","r4s_JC",0.653262896040256
"1CNS_A","vareaSC","rsa",0.933808955160924
"1CNS_A","vareaSC","seqent",0.601593682140919
"1COY_A","vareaAA","ddgent",0.727196125676933
"1COY_A","vareaAA","hbe",0.386479504273636
"1COY_A","vareaAA","hpshh",0.394979416757276
"1COY_A","vareaAA","r4s_JC",0.532775781289149
"1COY_A","vareaAA","rsa",0.907504161577537
"1COY_A","vareaAA","seqent",0.41513296693222
"1COY_A","vareaCA","ddgent",0.687379058615836
"1COY_A","vareaCA","hbe",0.416650649596952
"1COY_A","vareaCA","hpshh",0.354450761710419
"1COY_A","vareaCA","r4s_JC",0.540806689370874
"1COY_A","vareaCA","rsa",0.855833151611983
"1COY_A","vareaCA","seqent",0.430307082060609
"1COY_A","vareaSC","ddgent",0.73981010091371
"1COY_A","vareaSC","hbe",0.323670126592339
"1COY_A","vareaSC","hpshh",0.431620711563216
"1COY_A","vareaSC","r4s_JC",0.553581709145899
"1COY_A","vareaSC","rsa",0.915288742795701
"1COY_A","vareaSC","seqent",0.423882112888866
"1CQQ_A","vareaAA","ddgent",0.78083891478132
"1CQQ_A","vareaAA","hbe",0.584381010466611
"1CQQ_A","vareaAA","hpshh",0.534534393856404
"1CQQ_A","vareaAA","r4s_JC",0.378225025695464
"1CQQ_A","vareaAA","rsa",0.94858367200915
"1CQQ_A","vareaAA","seqent",0.375560974104139
"1CQQ_A","vareaCA","ddgent",0.728907270800539
"1CQQ_A","vareaCA","hbe",0.56511915146109
"1CQQ_A","vareaCA","hpshh",0.472531320844441
"1CQQ_A","vareaCA","r4s_JC",0.327483695467827
"1CQQ_A","vareaCA","rsa",0.893357324288592
"1CQQ_A","vareaCA","seqent",0.311865592559441
"1CQQ_A","vareaSC","ddgent",0.782925398932066
"1CQQ_A","vareaSC","hbe",0.533161835967104
"1CQQ_A","vareaSC","hpshh",0.550895828871903
"1CQQ_A","vareaSC","r4s_JC",0.377008937528043
"1CQQ_A","vareaSC","rsa",0.940789909478304
"1CQQ_A","vareaSC","seqent",0.384950152782493
"1CVR_A","vareaAA","ddgent",0.772634312669571
"1CVR_A","vareaAA","hbe",0.399404412834616
"1CVR_A","vareaAA","hpshh",0.412123132973761
"1CVR_A","vareaAA","r4s_JC",0.423341109860884
"1CVR_A","vareaAA","rsa",0.921988265182194
"1CVR_A","vareaAA","seqent",0.359747412629391
"1CVR_A","vareaCA","ddgent",0.736891278733656
"1CVR_A","vareaCA","hbe",0.408986349776485
"1CVR_A","vareaCA","hpshh",0.362935935822843
"1CVR_A","vareaCA","r4s_JC",0.404588069006378
"1CVR_A","vareaCA","rsa",0.871191298150214
"1CVR_A","vareaCA","seqent",0.348322566987492
"1CVR_A","vareaSC","ddgent",0.790347116555656
"1CVR_A","vareaSC","hbe",0.354637940892432
"1CVR_A","vareaSC","hpshh",0.43491580824845
"1CVR_A","vareaSC","r4s_JC",0.446530488979881
"1CVR_A","vareaSC","rsa",0.924142619562509
"1CVR_A","vareaSC","seqent",0.3716107675494
"1CWY_A","vareaAA","ddgent",0.751292861171445
"1CWY_A","vareaAA","hbe",0.256358742224034
"1CWY_A","vareaAA","hpshh",0.448005640023928
"1CWY_A","vareaAA","r4s_JC",0.596899748226858
"1CWY_A","vareaAA","rsa",0.902378932712732
"1CWY_A","vareaAA","seqent",0.554757913681554
"1CWY_A","vareaCA","ddgent",0.707879584507448
"1CWY_A","vareaCA","hbe",0.328219651406302
"1CWY_A","vareaCA","hpshh",0.366899778341267
"1CWY_A","vareaCA","r4s_JC",0.570144264648723
"1CWY_A","vareaCA","rsa",0.827980175263383
"1CWY_A","vareaCA","seqent",0.528891746538018
"1CWY_A","vareaSC","ddgent",0.78613495253981
"1CWY_A","vareaSC","hbe",0.192996847840671
"1CWY_A","vareaSC","hpshh",0.465132981984552
"1CWY_A","vareaSC","r4s_JC",0.61079992659531
"1CWY_A","vareaSC","rsa",0.912490307823472
"1CWY_A","vareaSC","seqent",0.572065572962403
"1CZ1_A","vareaAA","ddgent",0.781367335817532
"1CZ1_A","vareaAA","hbe",0.312400362994122
"1CZ1_A","vareaAA","hpshh",0.373176538308104
"1CZ1_A","vareaAA","r4s_JC",0.648173180135228
"1CZ1_A","vareaAA","rsa",0.924982058299042
"1CZ1_A","vareaAA","seqent",0.514468304890293
"1CZ1_A","vareaCA","ddgent",0.716539276704927
"1CZ1_A","vareaCA","hbe",0.395729262409102
"1CZ1_A","vareaCA","hpshh",0.332724089231003
"1CZ1_A","vareaCA","r4s_JC",0.605957359939169
"1CZ1_A","vareaCA","rsa",0.875704815499373
"1CZ1_A","vareaCA","seqent",0.476157631650327
"1CZ1_A","vareaSC","ddgent",0.79545902791849
"1CZ1_A","vareaSC","hbe",0.214263936551535
"1CZ1_A","vareaSC","hpshh",0.414486037384447
"1CZ1_A","vareaSC","r4s_JC",0.686145605017719
"1CZ1_A","vareaSC","rsa",0.918347945397418
"1CZ1_A","vareaSC","seqent",0.56060535830507
"1CZF_A","vareaAA","ddgent",0.723981461384268
"1CZF_A","vareaAA","hbe",0.313170275862583
"1CZF_A","vareaAA","hpshh",0.434911735644132
"1CZF_A","vareaAA","r4s_JC",0.520655508516675
"1CZF_A","vareaAA","rsa",0.907218554617944
"1CZF_A","vareaAA","seqent",0.438916748587873
"1CZF_A","vareaCA","ddgent",0.687364184211534
"1CZF_A","vareaCA","hbe",0.284722859493972
"1CZF_A","vareaCA","hpshh",0.369909509508509
"1CZF_A","vareaCA","r4s_JC",0.498310636793841
"1CZF_A","vareaCA","rsa",0.839771251758656
"1CZF_A","vareaCA","seqent",0.422279823964269
"1CZF_A","vareaSC","ddgent",0.780044176040244
"1CZF_A","vareaSC","hbe",0.284340557530025
"1CZF_A","vareaSC","hpshh",0.483681978408381
"1CZF_A","vareaSC","r4s_JC",0.567099850021902
"1CZF_A","vareaSC","rsa",0.913138446900341
"1CZF_A","vareaSC","seqent",0.483015355610305
"1D1Q_A","vareaAA","ddgent",0.777868999283497
"1D1Q_A","vareaAA","hbe",0.50838397062491
"1D1Q_A","vareaAA","hpshh",0.439582698186501
"1D1Q_A","vareaAA","r4s_JC",0.607808833549272
"1D1Q_A","vareaAA","rsa",0.94724049031846
"1D1Q_A","vareaAA","seqent",0.497291052061391
"1D1Q_A","vareaCA","ddgent",0.753922856460473
"1D1Q_A","vareaCA","hbe",0.498989167557567
"1D1Q_A","vareaCA","hpshh",0.401044367490338
"1D1Q_A","vareaCA","r4s_JC",0.604356120638886
"1D1Q_A","vareaCA","rsa",0.899939834963941
"1D1Q_A","vareaCA","seqent",0.494574267181906
"1D1Q_A","vareaSC","ddgent",0.78855087174588
"1D1Q_A","vareaSC","hbe",0.450825123923862
"1D1Q_A","vareaSC","hpshh",0.500981837352475
"1D1Q_A","vareaSC","r4s_JC",0.628331054514249
"1D1Q_A","vareaSC","rsa",0.952102125348727
"1D1Q_A","vareaSC","seqent",0.527313017718649
"1D4C_A","vareaAA","ddgent",0.776612987527832
"1D4C_A","vareaAA","hbe",0.311719415184445
"1D4C_A","vareaAA","hpshh",0.412346189056693
"1D4C_A","vareaAA","r4s_JC",0.649435655157136
"1D4C_A","vareaAA","rsa",0.918480555803237
"1D4C_A","vareaAA","seqent",0.489111157126971
"1D4C_A","vareaCA","ddgent",0.718180673770208
"1D4C_A","vareaCA","hbe",0.332784269454474
"1D4C_A","vareaCA","hpshh",0.36355338579836
"1D4C_A","vareaCA","r4s_JC",0.609204406184921
"1D4C_A","vareaCA","rsa",0.865160488093351
"1D4C_A","vareaCA","seqent",0.468923606112887
"1D4C_A","vareaSC","ddgent",0.781956011916902
"1D4C_A","vareaSC","hbe",0.248662276367051
"1D4C_A","vareaSC","hpshh",0.424666963336481
"1D4C_A","vareaSC","r4s_JC",0.652148379275022
"1D4C_A","vareaSC","rsa",0.906821026098049
"1D4C_A","vareaSC","seqent",0.491709470791882
"1D6O_A","vareaAA","ddgent",0.751464566312036
"1D6O_A","vareaAA","hbe",0.545357017924053
"1D6O_A","vareaAA","hpshh",0.525869455750971
"1D6O_A","vareaAA","r4s_JC",0.496179506403832
"1D6O_A","vareaAA","rsa",0.952778674548846
"1D6O_A","vareaAA","seqent",0.425717792177297
"1D6O_A","vareaCA","ddgent",0.734771449283881
"1D6O_A","vareaCA","hbe",0.509558394827696
"1D6O_A","vareaCA","hpshh",0.48801380741395
"1D6O_A","vareaCA","r4s_JC",0.442733935682054
"1D6O_A","vareaCA","rsa",0.892594509475102
"1D6O_A","vareaCA","seqent",0.363447510739166
"1D6O_A","vareaSC","ddgent",0.801984756754639
"1D6O_A","vareaSC","hbe",0.443609952854236
"1D6O_A","vareaSC","hpshh",0.566602329759263
"1D6O_A","vareaSC","r4s_JC",0.556597303669164
"1D6O_A","vareaSC","rsa",0.945954272644101
"1D6O_A","vareaSC","seqent",0.502818065086528
"1DDJ_A","vareaAA","ddgent",0.811689925048656
"1DDJ_A","vareaAA","hbe",0.533468067444248
"1DDJ_A","vareaAA","hpshh",0.396331038828432
"1DDJ_A","vareaAA","r4s_JC",0.654236530090632
"1DDJ_A","vareaAA","rsa",0.931829269696344
"1DDJ_A","vareaAA","seqent",0.602744942425373
"1DDJ_A","vareaCA","ddgent",0.764159688090286
"1DDJ_A","vareaCA","hbe",0.51920944603974
"1DDJ_A","vareaCA","hpshh",0.29809327805879
"1DDJ_A","vareaCA","r4s_JC",0.627609735806335
"1DDJ_A","vareaCA","rsa",0.863357445249523
"1DDJ_A","vareaCA","seqent",0.58307832202909
"1DDJ_A","vareaSC","ddgent",0.825235636449351
"1DDJ_A","vareaSC","hbe",0.481977406471508
"1DDJ_A","vareaSC","hpshh",0.439880308743256
"1DDJ_A","vareaSC","r4s_JC",0.655913322486677
"1DDJ_A","vareaSC","rsa",0.934381440462981
"1DDJ_A","vareaSC","seqent",0.606018133209909
"1DGK_N","vareaAA","ddgent",0.756304749619855
"1DGK_N","vareaAA","hbe",0.384327022959943
"1DGK_N","vareaAA","hpshh",0.480408340211051
"1DGK_N","vareaAA","r4s_JC",0.533870838262113
"1DGK_N","vareaAA","rsa",0.907296601116077
"1DGK_N","vareaAA","seqent",0.519789705735649
"1DGK_N","vareaCA","ddgent",0.706961515294586
"1DGK_N","vareaCA","hbe",0.390128361732268
"1DGK_N","vareaCA","hpshh",0.412581310907023
"1DGK_N","vareaCA","r4s_JC",0.533034867529021
"1DGK_N","vareaCA","rsa",0.851430110600414
"1DGK_N","vareaCA","seqent",0.509411532246067
"1DGK_N","vareaSC","ddgent",0.772224025209897
"1DGK_N","vareaSC","hbe",0.341765798553405
"1DGK_N","vareaSC","hpshh",0.484997379654676
"1DGK_N","vareaSC","r4s_JC",0.554893159171302
